User;Action;real time;ElapsedRealTime;ElapsedRealTimeFromStart;DateTime;Sample Number;ACC X (g);ACC Y (g);ACC Z (g);GYRO X (dps);GYRO Y (dps);GYRO Z (dps);MAGN X (mGs);MAGN Y (mGs);MAGN Z (mGs);ROLL (°);PITCH (°);YAW (°);PRESSURE (Pa);ADHERENCE (on/off);BLUE BAD (?);BLUE GOOD (?);Y (?);X (?);HUMIDITY (%);TEMP (°C);UV A (W/m^2);UV B (W/m^2);UserRealmObject Feedback Tags
1;2;139;7730;17;;63868493;-0.413;-0.876;0.142;-4.7;-1.8;-29.3;-1087;282.5;7.5;1.3;21.8;258.4;102015;0;0;1;19;20;24.86;36.93;0.0635;0.002556;
1;2;140;7731;17;;63868493;-0.385;-0.9;0.129;-8;-1.3;-28.4;-1084;284;6;1.5;21.1;258.2;102015;0;0;1;19;20;24.86;36.93;0.0635;0.002556;
1;2;141;7732;17;;63868493;-0.359;-0.871;0.11;-11.7;-0.7;-29.3;-1085.5;285.5;9;1.8;20.5;257.9;102015;0;0;1;19;20;24.86;36.93;0.0635;0.002556;
1;2;142;7733;17;;63868493;-0.322;-0.858;0.088;-15.1;-0.2;-30.8;-1097.5;281;-1.5;2.1;19.9;257.7;102015;0;0;1;19;20;24.86;36.93;0.0635;0.002556;
1;2;143;7734;17;;63868493;-0.292;-0.869;0.07;-17.1;0.1;-31.4;-1102;273.5;-1.5;2.5;19.3;257.5;102013;0;0;1;19;20;24.86;36.93;0.1905;0.00426;
1;2;144;7735;17;;63868494;-0.266;-0.871;0.059;-18;0.3;-30.9;-1100.5;276.5;-1.5;2.8;18.8;257.2;102013;0;0;1;19;20;24.86;36.93;0.1905;0.00426;
1;2;145;7736;17;;63868494;-0.237;-0.867;0.048;-16.6;0.8;-30.3;-1105;273.5;-3;3.3;18.1;257;102013;0;0;1;19;20;24.86;36.93;0.1905;0.00426;
1;2;146;7737;17;;63868494;-0.216;-0.88;0.043;-15;1.2;-29.2;-1111;273.5;-3;3.7;17.5;256.8;102013;0;0;1;19;20;24.86;36.93;0.1905;0.00426;
1;2;147;7738;17;;63868494;-0.205;-0.873;0.038;-13.1;1.2;-27.9;-1109.5;267.5;-1.5;4.1;17;256.6;102013;0;0;1;19;20;24.86;36.93;0.1905;0.00426;
1;2;148;7739;17;;63868495;-0.204;-0.876;0.028;-9.3;1.2;-23;-1120;267.5;0;4.5;16.4;256.4;102013;0;0;1;19;20;24.86;36.93;0.1905;0.00426;
1;2;149;7740;18;;63868762;-0.213;-0.886;0.03;-8.3;1.4;-21.2;-1124.5;267.5;7.5;4.8;16;256.3;102011;0;0;1;19;20;24.79;36.91;0.127;0.002556;
1;2;150;7741;18;;63868763;-0.222;-0.894;0.029;-5.9;2.4;-17.4;-1117;252.5;0;5.1;15.6;256.2;102011;0;0;1;19;20;24.79;36.91;0.127;0.002556;
1;2;151;7742;18;;63868763;-0.219;-0.893;0.026;-3.9;3.5;-16.7;-1126;254;0;5.3;15.2;256.1;102011;0;0;1;19;20;24.79;36.91;0.127;0.002556;
1;2;152;7743;18;;63868763;-0.229;-0.929;0.024;-1.4;4.9;-18.5;-1130.5;249.5;7.5;5.4;14.8;256.1;102011;0;0;1;19;20;24.79;36.91;0.127;0.002556;
1;2;153;7744;18;;63868763;-0.233;-0.986;0.027;0.8;6.9;-19.6;-1130.5;252.5;9;5.6;14.5;256.1;102011;0;0;1;19;20;24.79;36.91;0.127;0.002556;
1;2;154;7745;18;;63868763;-0.248;-1.014;0.027;3.6;8.9;-18.4;-1135;245;6;5.7;14.2;256.2;102015;0;1;1;20;21;24.79;36.91;0.127;0.005964;
1;2;155;7746;18;;63868764;-0.245;-1.019;0.025;3.8;10.5;-15.7;-1141;245;6;5.6;13.7;256.7;102015;0;1;1;20;21;24.79;36.91;0.127;0.005964;
1;2;156;7747;18;;63868764;-0.245;-1.083;0.02;3.4;11.3;-12.8;-1141;245;12;5.7;13.4;256.8;102015;0;1;1;20;21;24.79;36.91;0.127;0.005964;
1;2;157;7748;18;;63868764;-0.251;-1.088;0.008;2.2;11.1;-10.3;-1139.5;236;3;5.8;13.2;257;102015;0;1;1;20;21;24.79;36.91;0.127;0.005964;
1;2;158;7749;18;;63868764;-0.297;-1.199;-0.02;3;9.9;0.2;-1144;236;-3;5.9;13.1;257.2;102007;0;1;1;20;21;24.86;36.96;0.254;0.002556;
1;2;159;7750;18;;63868764;-0.312;-1.275;-0.025;3.5;9.6;6.2;-1145.5;234.5;3;5.9;13;257.3;102007;0;1;1;20;21;24.86;36.96;0.254;0.002556;
1;2;160;7751;18;;63868764;-0.329;-1.195;-0.05;5.1;9.4;13.3;-1145.5;231.5;6;6;13.2;257.4;102007;0;1;1;20;21;24.86;36.96;0.254;0.002556;
1;2;161;7752;18;;63868765;-0.409;-1.122;-0.097;4.5;7.8;17;-1145.5;215;-1.5;6.1;13.4;257.5;102007;0;1;1;20;21;24.86;36.96;0.254;0.002556;
1;2;162;7753;18;;63868765;-0.431;-1.057;-0.124;3.2;5.5;14.5;-1135;227;-4.5;6.1;13.6;257.6;102007;0;1;1;20;21;24.86;36.96;0.254;0.002556;
1;2;163;7754;18;;63868765;-0.408;-1.042;-0.144;2.7;3.2;7.9;-1136.5;222.5;-7.5;6.2;13.8;257.7;102007;0;1;1;20;21;24.86;36.96;0.254;0.002556;
1;2;164;7755;19;;63869093;-0.359;-1;-0.152;2.6;1;-2;-1135;218;-6;6.2;13.9;257.6;102013;0;1;1;20;21;24.86;36.96;0.1905;0.005112;
1;2;165;7756;19;;63869093;-0.307;-0.946;-0.155;3.6;-0.8;-10.9;-1142.5;215;-7.5;6.2;13.9;257.6;102013;0;1;1;20;21;24.86;36.96;0.1905;0.005112;
1;2;166;7757;19;;63869093;-0.268;-0.891;-0.156;3.3;-2.1;-16.4;-1147;219.5;-3;6.3;13.8;257.5;102013;0;1;1;20;21;24.86;36.96;0.1905;0.005112;
1;2;167;7758;19;;63869093;-0.235;-0.883;-0.163;3.7;-2.5;-16;-1154.5;215;-6;6.3;13.6;257.4;102013;0;1;1;20;21;24.86;36.96;0.1905;0.005112;
1;2;168;7759;19;;63869094;-0.231;-0.893;-0.165;4.3;-2.2;-11.2;-1148.5;207.5;-6;6.3;13.4;257.3;102013;0;1;1;20;21;24.86;36.96;0.1905;0.005112;
1;2;169;7760;19;;63869094;-0.218;-0.908;-0.165;4.8;-0.9;-5;-1154.5;206;-7.5;6.3;13.2;257.2;102012;0;1;1;20;21;24.84;36.94;0;0.002556;
1;2;170;7761;19;;63869094;-0.214;-0.914;-0.159;6.3;0.8;-0.5;-1157.5;198.5;-13.5;6.3;13.1;257.2;102012;0;1;1;20;21;24.84;36.94;0;0.002556;
1;2;171;7762;19;;63869096;-0.227;-0.905;-0.147;9.6;2.8;1.5;-1156;204.5;-6;6.2;13;257.2;102012;0;1;1;20;21;24.84;36.94;0;0.002556;
1;2;172;7763;19;;63869096;-0.23;-0.916;-0.134;11.1;2.8;1.6;-1159;194;-13.5;6.2;13;257.1;102012;0;1;1;20;21;24.84;36.94;0;0.002556;
1;2;173;7764;19;;63869096;-0.217;-0.897;-0.118;13;2.1;0;-1147;191;-16.5;6;13;257.1;102010;0;1;1;20;21;24.84;36.94;0.3175;0.00426;
1;2;174;7765;19;;63869097;-0.205;-0.865;-0.105;15.4;1.1;-1.9;-1157.5;188;-15;5.9;13;257.1;102010;0;1;1;20;21;24.84;36.94;0.3175;0.00426;
1;2;175;7766;19;;63869097;-0.209;-0.845;-0.095;16.8;0.1;-2.4;-1148.5;192.5;-13.5;5.7;13;257.1;102010;0;1;1;20;21;24.84;36.94;0.3175;0.00426;
1;2;176;7767;19;;63869097;-0.206;-0.841;-0.087;15.9;-1.6;-1.1;-1148.5;192.5;-21;5.5;13;257.1;102010;0;1;1;20;21;24.84;36.94;0.3175;0.00426;
1;2;177;7768;19;;63869097;-0.198;-0.85;-0.077;14.2;-4;-0.4;-1150;180.5;-18;5.3;13;257;102010;0;1;1;20;21;24.84;36.94;0.3175;0.00426;
1;2;178;7769;19;;63869097;-0.195;-0.871;-0.076;12.8;-6.5;-0.1;-1153;185;-30;5.1;13;256.9;102010;0;1;1;20;21;24.84;36.94;0.3175;0.00426;
1;2;179;7770;20;;63869367;-0.192;-0.881;-0.08;11.6;-9.1;0;-1157.5;176;-27;4.9;13;256.7;102011;0;1;1;21;22;24.86;36.98;0.127;0.005964;
1;2;180;7771;20;;63869367;-0.194;-0.872;-0.09;10.9;-10.9;0;-1145.5;179;-28.5;4.7;13;256.5;102011;0;1;1;21;22;24.86;36.98;0.127;0.005964;
1;2;181;7772;20;;63869368;-0.191;-0.869;-0.094;10.4;-12;-0.1;-1160.5;179;-31.5;4.6;13.1;256.2;102011;0;1;1;21;22;24.86;36.98;0.127;0.005964;
1;2;182;7773;20;;63869368;-0.18;-0.903;-0.1;11.1;-12.1;-0.9;-1156;171.5;-36;4.4;13.1;255.9;102011;0;1;1;21;22;24.86;36.98;0.127;0.005964;
1;2;183;7774;20;;63869368;-0.191;-0.99;-0.094;11;-11.6;0;-1151.5;173;-34.5;4.2;13.1;255.6;102011;0;1;1;21;22;24.86;36.98;0.127;0.005964;
1;2;184;7775;20;;63869368;-0.203;-1.066;-0.087;10.6;-10.4;1.6;-1156;170;-42;4.1;13.1;255.3;102010;0;1;1;21;22;24.86;36.98;0;0.002556;
1;2;185;7776;20;;63869368;-0.225;-1.072;-0.086;10.7;-9.4;2.3;-1145.5;162.5;-33;3.9;13.1;255.2;102010;0;1;1;21;22;24.86;36.98;0;0.002556;
1;2;186;7777;20;;63869368;-0.246;-1.103;-0.074;8.5;-9.4;3.3;-1154.5;171.5;-37.5;3.8;13.2;254.9;102010;0;1;1;21;22;24.86;36.98;0;0.002556;
1;2;187;7778;20;;63869368;-0.271;-1.109;-0.071;7.1;-9.9;4.2;-1148.5;165.5;-42;3.7;13.2;254.6;102010;0;1;1;21;22;24.86;36.98;0;0.002556;
1;2;188;7779;20;;63869368;-0.312;-1.262;-0.048;5.1;-10.3;9.1;-1147;162.5;-39;3.6;13.4;254.3;102014;0;1;1;21;22;24.84;36.98;0.0635;0.001704;
1;2;189;7780;20;;63869369;-0.326;-1.238;-0.039;4.6;-10.8;9.4;-1144;168.5;-45;3.6;13.5;254;102014;0;1;1;21;22;24.84;36.98;0.0635;0.001704;
1;2;190;7781;20;;63869369;-0.37;-1.257;-0.011;5.8;-10.7;9.1;-1138;164;-51;3.5;13.7;253.7;102014;0;1;1;21;22;24.84;36.98;0.0635;0.001704;
1;2;191;7782;20;;63869369;-0.412;-1.135;0.01;6.8;-10.5;7.7;-1139.5;162.5;-43.5;3.4;13.9;253.4;102014;0;1;1;21;22;24.84;36.98;0.0635;0.001704;
1;2;192;7783;20;;63869369;-0.45;-1.111;0.046;8.1;-10.1;6.3;-1139.5;152;-51;3.3;14.1;253.1;102014;0;1;1;21;22;24.84;36.98;0.0635;0.001704;
1;2;193;7784;20;;63869369;-0.428;-0.983;0.088;5.1;-11.7;-2.3;-1141;155;-52.5;3.3;14.1;252.7;102014;0;1;1;21;22;24.84;36.98;0.0635;0.001704;
1;2;194;7785;21;;63869663;-0.401;-0.965;0.112;4.5;-12.8;-9.7;-1142.5;159.5;-57;3.2;14.1;252.4;102007;0;1;1;21;22;24.84;36.98;0.127;0.005112;
1;2;195;7786;21;;63869663;-0.342;-0.962;0.125;5.4;-13.3;-15.6;-1138;156.5;-61.5;3.1;13.9;252;102007;0;1;1;21;22;24.84;36.98;0.127;0.005112;
1;2;196;7787;21;;63869663;-0.311;-0.887;0.131;6;-12.5;-19.4;-1139.5;158;-69;3.1;13.7;251.7;102007;0;1;1;21;22;24.84;36.98;0.127;0.005112;
1;2;197;7788;21;;63869663;-0.292;-0.852;0.133;4.4;-12.5;-18.7;-1142.5;155;-63;3.1;13.4;251.3;102007;0;1;1;21;22;24.84;36.98;0.127;0.005112;
1;2;198;7789;21;;63869664;-0.279;-0.87;0.131;1.9;-12.3;-13.5;-1145.5;143;-70.5;3;13.1;250.9;102007;0;1;1;21;22;24.84;36.98;0.127;0.005112;
1;2;199;7790;21;;63869664;-0.255;-0.877;0.12;-1.5;-10.9;-7.2;-1147;147.5;-67.5;3.1;12.9;250.6;102011;0;1;1;21;22;24.86;36.98;0.127;0.003408;
1;2;200;7791;21;;63869664;-0.245;-0.917;0.103;-5.4;-8.4;-2.6;-1142.5;149;-64.5;3.2;12.7;250.2;102011;0;1;1;21;22;24.86;36.98;0.127;0.003408;
1;2;201;7792;21;;63869664;-0.248;-0.888;0.087;-9.8;-4.5;0.5;-1150;152;-66;3.4;12.7;249.9;102011;0;1;1;21;22;24.86;36.98;0.127;0.003408;
1;2;202;7793;21;;63869664;-0.246;-0.86;0.071;-13.4;-1.1;2.6;-1144;146;-70.5;3.6;12.7;249.7;102011;0;1;1;21;22;24.86;36.98;0.127;0.003408;
1;2;203;7794;21;;63869664;-0.233;-0.844;0.048;-17.5;4;2.2;-1145.5;147.5;-66;4;12.7;249.5;102014;0;1;1;21;22;24.86;36.98;0.0635;0.006816;
1;2;204;7795;21;;63869665;-0.225;-0.839;0.039;-19.1;6.5;-0.2;-1145.5;147.5;-66;4.4;12.7;249.3;102014;0;1;1;21;22;24.86;36.98;0.0635;0.006816;
1;2;205;7796;21;;63869665;-0.217;-0.832;0.029;-19.4;8.1;-2.8;-1144;147.5;-64.5;4.9;12.7;249.2;102014;0;1;1;21;22;24.86;36.98;0.0635;0.006816;
1;2;206;7797;21;;63869665;-0.204;-0.846;0.023;-18.6;9.1;-4.1;-1142.5;146;-69;5.4;12.7;249.2;102014;0;1;1;21;22;24.86;36.98;0.0635;0.006816;
1;2;207;7798;21;;63869665;-0.194;-0.833;0.019;-17.6;9;-4.4;-1130.5;143;-64.5;5.9;12.6;249.1;102014;0;1;1;21;22;24.86;36.98;0.0635;0.006816;
1;2;208;7799;21;;63869671;-0.196;-0.838;0.016;-16.4;8.1;-3.3;-1139.5;141.5;-63;6.4;12.6;249.1;102014;0;1;1;21;22;24.86;36.98;0.0635;0.006816;
1;2;209;7800;22;;63869965;-0.201;-0.859;0.014;-15.6;6.2;-1.3;-1141;135.5;-72;6.8;12.5;249.1;102017;0;1;1;21;22;24.85;37.01;0.1905;0.001704;
1;2;210;7801;22;;63869966;-0.213;-0.886;0.009;-14.4;3.9;0.4;-1135;141.5;-66;7.2;12.5;249.1;102017;0;1;1;21;22;24.85;37.01;0.1905;0.001704;
1;2;211;7802;22;;63869967;-0.217;-0.892;0.005;-12.8;2.3;1.8;-1135;143;-69;7.6;12.5;249.1;102017;0;1;1;21;22;24.85;37.01;0.1905;0.001704;
1;2;212;7803;22;;63869968;-0.215;-0.879;0;-10.9;1.7;1.8;-1138;135.5;-73.5;7.9;12.5;249.1;102017;0;1;1;21;22;24.85;37.01;0.1905;0.001704;
1;2;213;7804;22;;63869969;-0.215;-0.984;0;-8.3;2.9;1.5;-1135;141.5;-72;8.2;12.6;249.1;102017;0;1;1;21;22;24.85;37.01;0.1905;0.001704;
1;2;214;7805;22;;63869969;-0.22;-1.027;0.002;-7.3;3.5;0.7;-1133.5;141.5;-75;8.4;12.6;249;102011;0;1;1;21;22;24.85;37.01;0.1905;0.000852;
1;2;215;7806;22;;63869970;-0.238;-1.097;-0.006;-5.2;5.7;0.5;-1132;144.5;-76.5;8.6;12.6;249.2;102011;0;1;1;21;22;24.85;37.01;0.1905;0.000852;
1;2;216;7807;22;;63869971;-0.266;-1.101;-0.013;-5.3;6.8;2.1;-1133.5;140;-79.5;8.8;12.7;249.2;102011;0;1;1;21;22;24.85;37.01;0.1905;0.000852;
1;2;217;7808;22;;63869972;-0.298;-1.087;-0.037;-6.1;6.5;5.1;-1132;137;-87;9;12.7;249.2;102011;0;1;1;21;22;24.85;37.01;0.1905;0.000852;
1;2;218;7809;22;;63869973;-0.336;-1.25;-0.054;-7.6;5;12.5;-1132;129.5;-93;9.3;13;249.2;102007;0;1;1;21;22;24.82;36.99;0.0635;0.000852;
1;2;219;7810;22;;63869974;-0.337;-1.358;-0.073;-8.4;4.2;18.8;-1127.5;134;-97.5;9.5;13.1;249.2;102007;0;1;1;21;22;24.82;36.99;0.0635;0.000852;
1;2;220;7811;22;;63869974;-0.338;-1.192;-0.116;-5;4.5;11.8;-1126;128;-102;9.7;13.3;249.3;102007;0;1;1;21;22;24.82;36.99;0.0635;0.000852;
1;2;221;7812;22;;63869976;-0.384;-1.098;-0.149;-3.5;3.8;6.2;-1120;135.5;-100.5;10;13.5;249.2;102007;0;1;1;21;22;24.82;36.99;0.0635;0.000852;
1;2;222;7813;22;;63869979;-0.415;-0.949;-0.192;-4.7;2;3.9;-1120;128;-105;10.2;13.7;249.2;102007;0;1;1;21;22;24.82;36.99;0.0635;0.000852;
1;2;223;7814;22;;63869980;-0.411;-0.942;-0.227;-8.5;-0.7;3.8;-1111;132.5;-105;10.4;13.9;249.1;102007;0;1;1;21;22;24.82;36.99;0.0635;0.000852;
1;2;224;7815;23;;63870263;-0.379;-1.057;-0.235;-11.4;-3;2.4;-1112.5;135.5;-109.5;10.6;13.9;249;102012;0;1;1;21;22;24.82;36.99;0.1905;0.001704;
1;2;225;7816;23;;63870264;-0.326;-0.967;-0.255;-8.1;-3.8;-5.6;-1114;129.5;-114;10.8;13.9;248.9;102012;0;1;1;21;22;24.82;36.99;0.1905;0.001704;
1;2;226;7817;23;;63870265;-0.306;-0.932;-0.267;-0.9;-3.8;-9.9;-1109.5;134;-126;11;13.8;248.8;102012;0;1;1;21;22;24.82;36.99;0.1905;0.001704;
1;2;227;7818;23;;63870265;-0.296;-0.904;-0.262;3.2;-2.2;-6.7;-1115.5;123.5;-138;11.1;13.8;248.7;102012;0;1;1;21;22;24.82;36.99;0.1905;0.001704;
1;2;228;7819;23;;63870265;-0.279;-0.956;-0.248;7.1;-0.4;-1.5;-1105;131;-139.5;11.1;13.7;248.6;102012;0;1;1;21;22;24.82;36.99;0.1905;0.001704;
1;2;229;7820;23;;63870265;-0.272;-0.96;-0.224;10.6;1.8;2;-1102;134;-144;11.1;13.7;248.5;102010;0;1;1;22;23;24.82;37.01;0.254;0.001704;
1;2;230;7821;23;;63870266;-0.268;-0.91;-0.198;15.2;4.2;3.3;-1096;129.5;-151.5;10.9;13.7;248.6;102010;0;1;1;22;23;24.82;37.01;0.254;0.001704;
1;2;231;7822;23;;63870268;-0.276;-0.875;-0.17;18.8;6;4;-1094.5;123.5;-163.5;10.8;13.7;248.6;102010;0;1;1;22;23;24.82;37.01;0.254;0.001704;
1;2;232;7823;23;;63870269;-0.279;-0.85;-0.143;20.9;6.6;4.1;-1097.5;131;-172.5;10.6;13.8;248.8;102010;0;1;1;22;23;24.82;37.01;0.254;0.001704;
1;2;233;7824;23;;63870271;-0.274;-0.827;-0.12;21.6;5.8;2.9;-1087;128;-175.5;10.3;13.8;248.9;102010;0;1;1;22;23;24.82;37.01;0.127;0.003408;
1;2;234;7825;23;;63870272;-0.262;-0.811;-0.1;21.2;4;0.5;-1087;134;-184.5;10;13.8;249;102010;0;1;1;22;23;24.82;37.01;0.127;0.003408;
1;2;235;7826;23;;63870273;-0.247;-0.805;-0.086;20.6;1.5;-1.8;-1081;134;-196.5;9.7;13.8;249.1;102010;0;1;1;22;23;24.82;37.01;0.127;0.003408;
1;2;236;7827;23;;63870274;-0.233;-0.804;-0.08;19.6;-1.4;-3.3;-1078;140;-207;9.4;13.8;249.1;102010;0;1;1;22;23;24.82;37.01;0.127;0.003408;
1;2;237;7828;23;;63870276;-0.211;-0.815;-0.078;18.1;-5.7;-3.2;-1073.5;144.5;-214.5;9.1;13.7;249.1;102010;0;1;1;22;23;24.82;37.01;0.127;0.003408;
1;2;238;7829;23;;63870277;-0.202;-0.834;-0.081;16.9;-7.8;-1.7;-1069;140;-217.5;8.8;13.7;249;102010;0;1;1;22;23;24.82;37.01;0.127;0.003408;
1;2;239;7830;24;;63870561;-0.205;-0.846;-0.084;15.9;-9.1;-0.8;-1063;152;-217.5;8.6;13.7;248.9;102011;0;1;1;22;23;24.78;37.01;0.0635;0.003408;
1;2;240;7831;24;;63870561;-0.214;-0.846;-0.089;15;-9.8;-0.3;-1055.5;149;-223.5;8.3;13.7;248.7;102011;0;1;1;22;23;24.78;37.01;0.0635;0.003408;
1;2;241;7832;24;;63870562;-0.217;-0.907;-0.093;13.8;-10.2;1.2;-1054;153.5;-231;8.1;13.7;248.5;102011;0;1;1;22;23;24.78;37.01;0.0635;0.003408;
1;2;242;7833;24;;63870562;-0.216;-0.974;-0.096;12.5;-10.6;1.5;-1051;143;-231;7.9;13.8;248.2;102011;0;1;1;22;23;24.78;37.01;0.0635;0.003408;
1;2;243;7834;24;;63870562;-0.221;-1.073;-0.094;11.1;-10.3;1.6;-1043.5;156.5;-231;7.7;13.8;248;102011;0;1;1;22;23;24.78;37.01;0.0635;0.003408;
1;2;244;7835;24;;63870562;-0.239;-1.099;-0.096;11.1;-10.2;0.2;-1045;146;-234;7.6;13.8;247.8;102012;0;1;1;22;23;24.78;37.01;0.0635;0;
1;2;245;7836;24;;63870562;-0.266;-1.107;-0.092;10.6;-10.7;0;-1037.5;144.5;-225;7.4;13.9;247.5;102012;0;1;1;22;23;24.78;37.01;0.0635;0;
1;2;246;7837;24;;63870563;-0.297;-1.111;-0.084;9.5;-11.7;2.5;-1034.5;159.5;-229.5;7.3;14;247.2;102012;0;1;1;22;23;24.78;37.01;0.0635;0;
1;2;247;7838;24;;63870563;-0.327;-1.183;-0.073;9;-13.2;8.3;-1036;162.5;-223.5;7.1;14.2;246.9;102012;0;1;1;22;23;24.78;37.01;0.0635;0;
1;2;248;7839;24;;63870563;-0.34;-1.269;-0.045;5.8;-14.3;13.2;-1030;161;-217.5;7.1;14.4;246.6;102011;0;1;1;22;23;24.81;37.05;0.127;0.002556;
1;2;249;7840;24;;63870563;-0.362;-1.185;-0.023;7.5;-13.5;7.6;-1031.5;161;-210;6.9;14.4;246.4;102011;0;1;1;22;23;24.81;37.05;0.127;0.002556;
1;2;250;7841;24;;63870563;-0.425;-1.112;0.023;10.1;-11.5;5;-1024;167;-204;6.8;14.7;246;102011;0;1;1;22;23;24.81;37.05;0.127;0.002556;
1;2;251;7842;24;;63870563;-0.466;-1.032;0.066;13.4;-8.4;6.9;-1024;164;-204;6.7;14.9;245.8;102011;0;1;1;22;23;24.81;37.05;0.127;0.002556;
1;2;252;7843;24;;63870563;-0.47;-0.935;0.1;13.7;-5.7;6.2;-1027;161;-193.5;6.5;15;245.6;102011;0;1;1;22;23;24.81;37.05;0.127;0.002556;
1;2;253;7844;24;;63870563;-0.453;-0.916;0.123;10.7;-4.6;0;-1024;161;-195;6.4;15.1;245.5;102011;0;1;1;22;23;24.81;37.05;0.127;0.002556;
1;2;254;7845;25;;63870863;-0.426;-0.959;0.148;5.3;-5.5;-8.8;-1028.5;171.5;-190.5;6.3;15.1;245.3;102009;0;1;1;22;23;24.81;37.05;0;0;
1;2;255;7846;25;;63870864;-0.394;-0.916;0.15;1.8;-6.8;-15.6;-1024;162.5;-180;6.3;14.9;245.2;102009;0;1;1;22;23;24.81;37.05;0;0;
1;2;256;7847;25;;63870864;-0.379;-0.882;0.138;0.1;-8.4;-16.9;-1039;167;-174;6.3;14.8;245;102009;0;1;1;22;23;24.81;37.05;0;0;
1;2;257;7848;25;;63870864;-0.364;-0.885;0.123;-3.4;-10.2;-13.7;-1042;167;-168;6.4;14.5;244.7;102009;0;1;1;22;23;24.81;37.05;0;0;
1;2;258;7849;25;;63870865;-0.331;-0.922;0.092;-8.4;-12.6;-5.5;-1045;168.5;-144;6.5;14.4;244.4;102009;0;1;1;22;23;24.81;37.05;0;0;
1;2;259;7850;25;;63870865;-0.311;-0.919;0.066;-11;-12.5;-1.9;-1045;167;-136.5;6.6;14.2;244.1;102013;0;1;1;22;23;24.79;37.05;0.127;0.001704;
1;2;260;7851;25;;63870865;-0.294;-0.886;0.041;-13.3;-11;-0.9;-1042;173;-123;6.9;14.2;243.7;102013;0;1;1;22;23;24.79;37.05;0.127;0.001704;
1;2;261;7852;25;;63870865;-0.286;-0.877;0.019;-15;-8.4;-0.6;-1043.5;164;-118.5;7.2;14.2;243.4;102013;0;1;1;22;23;24.79;37.05;0.127;0.001704;
1;2;262;7853;25;;63870865;-0.263;-0.862;0.008;-16.3;-5.5;-1.8;-1046.5;165.5;-115.5;7.5;14.2;243.2;102013;0;1;1;22;23;24.79;37.05;0.127;0.001704;
1;2;263;7854;25;;63870865;-0.24;-0.845;-0.001;-16.1;-2.7;-5.1;-1051;162.5;-103.5;7.9;14.2;242.9;102011;0;1;1;22;23;24.79;37.05;0.127;0.000852;
1;2;264;7855;25;;63870866;-0.223;-0.832;-0.005;-15;-0.4;-9.2;-1055.5;170;-88.5;8.2;14.1;242.8;102011;0;1;1;22;23;24.79;37.05;0.127;0.000852;
1;2;265;7856;25;;63870866;-0.211;-0.837;-0.004;-13.3;0.8;-11.5;-1066;164;-81;8.7;13.9;242.6;102011;0;1;1;22;23;24.79;37.05;0.127;0.000852;
1;2;266;7857;25;;63870866;-0.195;-0.819;-0.002;-11.3;1.1;-12.3;-1063;162.5;-70.5;9;13.8;242.5;102011;0;1;1;22;23;24.79;37.05;0.127;0.000852;
1;2;267;7858;25;;63870866;-0.188;-0.81;0;-9.1;0.6;-11;-1069;165.5;-61.5;9.3;13.6;242.5;102011;0;1;1;22;23;24.79;37.05;0.127;0.000852;
1;2;268;7859;25;;63870866;-0.182;-0.848;0.011;-7.2;-1.1;-7.2;-1090;161;-42;9.5;13.4;242.4;102011;0;1;1;22;23;24.79;37.05;0.127;0.000852;
1;2;269;7860;26;;63871222;-0.179;-0.882;0.016;-6;-1.5;-6.3;-1082.5;161;-34.5;9.7;13.3;242.3;102013;0;1;1;22;23;24.74;37.04;0.127;0.002556;
1;2;270;7861;26;;63871222;-0.173;-0.878;0.018;-4.1;-0.6;-7.1;-1084;152;-33;9.9;13.1;242.3;102013;0;1;1;22;23;24.74;37.04;0.127;0.002556;
1;2;271;7862;26;;63871222;-0.182;-0.907;0.023;-2.6;0.8;-8;-1085.5;150.5;-13.5;10.1;13;242.3;102013;0;1;1;22;23;24.74;37.04;0.127;0.002556;
1;2;272;7863;26;;63871223;-0.184;-0.952;0.03;-2.7;2.3;-9.3;-1094.5;146;-9;10.2;12.8;242.3;102013;0;1;1;22;23;24.74;37.04;0.127;0.002556;
1;2;273;7864;26;;63871223;-0.194;-1.032;0.03;-3.3;3.2;-9.2;-1097.5;147.5;-3;10.4;12.6;242.3;102013;0;1;1;22;23;24.74;37.04;0.127;0.002556;
1;2;274;7865;26;;63871223;-0.204;-1.093;0.028;-4.2;3.7;-5.9;-1100.5;138.5;9;10.5;12.6;242.4;102010;0;1;1;22;23;24.74;37.04;0.1905;0.00426;
1;2;275;7866;26;;63871223;-0.218;-1.115;0.015;-5.9;3.8;-2.1;-1112.5;135.5;15;10.7;12.4;242.5;102010;0;1;1;22;23;24.74;37.04;0.1905;0.00426;
1;2;276;7867;26;;63871223;-0.257;-1.103;-0.002;-6.9;2.8;1.7;-1114;135.5;34.5;10.8;12.4;242.5;102010;0;1;1;22;23;24.74;37.04;0.1905;0.00426;
1;2;277;7868;26;;63871224;-0.288;-1.18;-0.031;-6.7;1.3;8.5;-1126;135.5;34.5;11;12.5;242.6;102010;0;1;1;22;23;24.74;37.04;0.1905;0.00426;
1;2;278;7869;26;;63871224;-0.291;-1.328;-0.054;-5.8;1.2;17.2;-1124.5;125;40.5;11.2;12.7;242.6;102012;0;1;1;23;24;24.8;37.04;0;0.003408;
