User;Actoin;real data;ElapsedRealTime;ElapsedRealTimeFromStart;DateTime;Sample Number;ACC X (g);ACC Y (g);ACC Z (g);GYRO X (dps);GYRO Y (dps);GYRO Z (dps);MAGN X (mGs);MAGN Y (mGs);MAGN Z (mGs);ROLL (°);PITCH (°);YAW (°);PRESSURE (Pa);ADHERENCE (on/off);BLUE BAD (?);BLUE GOOD (?);Y (?);X (?);HUMIDITY (%);TEMP (°C);UV A (W/m^2);UV B (W/m^2);UserRealmObject Feedback Tags
4;2;142;1745;6;;64874017;-0.017;-0.981;0.063;5.4;2.1;1.3;-1370.5;237.5;25.5;-4.2;-0.5;9.6;102017;0;1;1;19;20;25.86;36.77;0;0.005112;
4;2;143;1746;6;;64874017;-0.01;-0.986;0.067;3.4;1.2;-1.5;-1370.5;239;15;-4.3;-0.4;9.7;102017;0;1;1;19;20;25.86;36.77;0;0.005112;
4;2;144;1747;6;;64874017;-0.002;-0.976;0.069;3.1;0.7;-1.4;-1372;237.5;15;-4.3;-0.4;9.8;102017;0;1;1;19;20;25.86;36.77;0;0.005112;
4;2;145;1748;6;;64874017;-0.011;-0.952;0.063;3.5;0.7;1.5;-1372;239;15;-4.3;-0.4;9.9;102017;0;1;1;19;20;25.86;36.77;0;0.005112;
4;2;146;1749;6;;64874017;-0.005;-0.952;0.065;2.3;0.5;5.1;-1370.5;234.5;16.5;-4.3;-0.3;10;102014;0;1;1;19;20;25.86;36.77;0.127;0.003408;
4;2;147;1750;6;;64874018;0;-0.992;0.068;0.7;0.6;7.4;-1370.5;240.5;18;-4.3;-0.2;10.1;102014;0;1;1;19;20;25.86;36.77;0.127;0.003408;
4;2;148;1751;6;;64874018;-0.006;-0.991;0.064;0.5;0.8;7.8;-1373.5;239;7.5;-4.4;-0.1;10.2;102014;0;1;1;19;20;25.86;36.77;0.127;0.003408;
4;2;149;1752;6;;64874018;-0.006;-1.013;0.071;0.6;1;7.6;-1373.5;239;21;-4.3;0;10.3;102014;0;1;1;19;20;25.86;36.77;0.127;0.003408;
4;2;150;1753;6;;64874018;-0.015;-1.011;0.074;1.1;0.6;6.9;-1367.5;239;10.5;-4.3;0.1;10.4;102014;0;1;1;19;20;25.86;36.77;0.127;0.003408;
4;2;151;1754;6;;64874018;-0.028;-0.988;0.074;0.4;-0.1;8;-1369;234.5;13.5;-4.2;0.3;10.4;102014;0;1;1;19;20;25.86;36.77;0.127;0.003408;
4;2;152;1755;7;;64874357;-0.031;-0.973;0.074;-0.7;-1.5;9.1;-1367.5;233;15;-4.2;0.4;10.5;102019;0;1;1;19;20;25.86;36.77;0;0;
4;2;153;1756;7;;64874358;-0.031;-0.979;0.068;-1.1;-2.8;9.3;-1358.5;234.5;16.5;-4.2;0.7;10.5;102019;0;1;1;19;20;25.86;36.77;0;0;
4;2;154;1757;7;;64874359;-0.021;-0.982;0.063;-0.9;-4.3;5.2;-1367.5;233;12;-4.1;0.8;10.5;102019;0;1;1;19;20;25.86;36.77;0;0;
4;2;155;1758;7;;64874360;-0.016;-0.99;0.062;-0.7;-4.5;2.8;-1358.5;228.5;16.5;-4.1;0.9;10.5;102019;0;1;1;19;20;25.86;36.77;0;0;
4;2;156;1759;7;;64874360;-0.018;-0.978;0.06;-0.1;-4;1.5;-1361.5;231.5;18;-4;1;10.5;102019;0;1;1;19;20;25.86;36.77;0;0;
4;2;157;1760;7;;64874361;-0.023;-0.955;0.054;-0.5;-3.8;1.7;-1355.5;230;16.5;-4;1.1;10.5;102019;0;1;1;19;20;25.86;36.79;0.127;0.002556;
4;2;158;1761;7;;64874361;-0.025;-0.97;0.048;-1.9;-3.8;1.7;-1363;233;10.5;-3.9;1.1;10.4;102019;0;1;1;19;20;25.86;36.79;0.127;0.002556;
4;2;159;1762;7;;64874362;-0.021;-0.986;0.039;-1.2;-4.3;0.3;-1360;233;19.5;-3.9;1.2;10.4;102019;0;1;1;19;20;25.86;36.79;0.127;0.002556;
4;2;160;1763;7;;64874362;-0.017;-1.015;0.035;-0.4;-4.6;-0.7;-1354;234.5;24;-3.8;1.1;10.4;102019;0;1;1;19;20;25.86;36.79;0.127;0.002556;
4;2;161;1764;7;;64874363;-0.01;-1.025;0.034;1.6;-4.6;-2.1;-1357;233;19.5;-3.7;1.1;10.4;102017;0;1;1;18;20;25.86;36.79;0.127;0.002556;
4;2;162;1765;7;;64874363;-0.005;-1.032;0.035;3.8;-4.2;-2.5;-1364.5;233;16.5;-3.7;1.1;10.3;102017;0;1;1;18;20;25.86;36.79;0.127;0.002556;
4;2;163;1766;7;;64874364;-0.009;-1.023;0.039;5.5;-3.1;-1.8;-1367.5;231.5;22.5;-3.7;1.1;10.3;102017;0;1;1;18;20;25.86;36.79;0.127;0.002556;
4;2;164;1767;7;;64874364;-0.021;-1.014;0.041;6.2;-2.3;-2;-1366;234.5;12;-3.7;1;10.3;102017;0;1;1;18;20;25.86;36.79;0.127;0.002556;
4;2;165;1768;7;;64874364;-0.027;-1.019;0.054;5.9;-1.8;-5.3;-1357;234.5;21;-3.8;0.9;10.3;102017;0;1;1;18;20;25.86;36.79;0.127;0.002556;
4;2;166;1769;7;;64874365;-0.025;-1.072;0.068;4.5;-2.4;-7.6;-1361.5;234.5;12;-3.8;0.8;10.3;102017;0;1;1;18;20;25.86;36.79;0.127;0.002556;
4;2;167;1770;8;;64874656;-0.04;-1.041;0.061;3.3;-3.9;-9.2;-1361.5;231.5;16.5;-3.8;0.7;10.3;102021;0;1;1;18;20;25.84;36.77;0;0.001704;
4;2;168;1771;8;;64874657;-0.059;-0.991;0.056;0.4;-6.5;-8.8;-1369;242;16.5;-3.8;0.5;10.3;102021;0;1;1;18;20;25.84;36.77;0;0.001704;
4;2;169;1772;8;;64874657;-0.048;-1.083;0.059;-0.7;-9;-7;-1370.5;236;18;-3.8;0.4;10.2;102021;0;1;1;18;20;25.84;36.77;0;0.001704;
4;2;170;1773;8;;64874658;-0.036;-1.143;0.061;-0.6;-10.8;-8.6;-1369;243.5;19.5;-3.8;0.3;10.1;102021;0;1;1;18;20;25.84;36.77;0;0.001704;
4;2;171;1774;8;;64874658;-0.031;-1.124;0.052;-2.2;-12.6;-11.1;-1366;239;24;-3.7;0;9.9;102021;0;1;1;18;20;25.84;36.77;0;0.001704;
4;2;172;1775;8;;64874659;-0.031;-1.057;0.043;-3.9;-13.7;-14.2;-1370.5;239;21;-3.6;-0.1;9.8;102014;0;1;1;18;20;25.84;36.77;0;0;
4;2;173;1776;8;;64874660;-0.02;-0.997;0.047;-4.3;-13.6;-15.4;-1367.5;245;24;-3.5;-0.4;9.6;102014;0;1;1;18;20;25.84;36.77;0;0;
4;2;174;1777;8;;64874660;-0.02;-0.974;0.054;0.6;-10.9;-13.8;-1367.5;245;21;-3.5;-0.6;9.5;102014;0;1;1;18;20;25.84;36.77;0;0;
4;2;175;1778;8;;64874661;-0.018;-0.944;0.068;7;-8;-10.9;-1373.5;240.5;22.5;-3.5;-0.9;9.3;102014;0;1;1;18;20;25.84;36.77;0;0;
4;2;176;1779;8;;64874661;-0.035;-0.967;0.079;5.6;-6.1;-5.5;-1376.5;246.5;25.5;-3.5;-1.1;9.2;102016;0;1;1;18;20;25.89;36.8;0.1905;0.003408;
4;2;177;1780;8;;64874661;-0.041;-0.988;0.088;1.1;-7.3;-3.2;-1381;239;25.5;-3.5;-1.2;9.1;102016;0;1;1;18;20;25.89;36.8;0.1905;0.003408;
4;2;178;1781;8;;64874662;-0.051;-1.008;0.085;-1.7;-9.1;-1.3;-1372;243.5;21;-3.5;-1.3;9;102016;0;1;1;18;20;25.89;36.8;0.1905;0.003408;
4;2;179;1782;8;;64874663;-0.047;-1.016;0.08;-3;-11;0.9;-1381;246.5;28.5;-3.5;-1.3;8.8;102016;0;1;1;18;20;25.89;36.8;0.1905;0.003408;
4;2;180;1783;8;;64874663;-0.043;-1.031;0.074;-3.6;-12.6;2.9;-1375;245;24;-3.4;-1.2;8.7;102016;0;1;1;18;20;25.89;36.8;0.1905;0.003408;
4;2;181;1784;8;;64874664;-0.035;-1.046;0.072;-3.6;-14;4.3;-1367.5;248;24;-3.3;-1.1;8.6;102016;0;1;1;18;20;25.89;36.8;0.1905;0.003408;
4;2;182;1785;9;;64874955;-0.025;-1.055;0.065;-2.3;-14.5;5.6;-1373.5;242;25.5;-3.3;-1.1;8.4;102020;0;1;1;18;20;25.89;36.8;0;0.006816;
4;2;183;1786;9;;64874956;-0.03;-1.03;0.055;-1.1;-13.5;7.5;-1373.5;240.5;31.5;-3.2;-0.9;8.2;102020;0;1;1;18;20;25.89;36.8;0;0.006816;
4;2;184;1787;9;;64874957;-0.026;-0.973;0.051;-0.1;-11.8;8.6;-1370.5;246.5;33;-3.1;-0.8;8;102020;0;1;1;18;20;25.89;36.8;0;0.006816;
4;2;185;1788;9;;64874957;-0.017;-0.96;0.051;0.1;-9.6;8.8;-1369;236;34.5;-3.1;-0.7;7.8;102020;0;1;1;18;20;25.89;36.8;0;0.006816;
4;2;186;1789;9;;64874958;-0.006;-0.968;0.057;1.3;-5.7;6;-1367.5;246.5;33;-3;-0.5;7.7;102020;0;1;1;18;20;25.89;36.8;0;0.006816;
4;2;187;1790;9;;64874958;0.002;-0.965;0.063;2.4;-3.6;3;-1369;245;36;-3;-0.5;7.6;102015;0;1;1;19;20;25.82;36.8;0.0635;0.00426;
4;2;188;1791;9;;64874959;0.005;-0.955;0.066;3;-1.3;1.5;-1361.5;242;31.5;-3.1;-0.4;7.6;102015;0;1;1;19;20;25.82;36.8;0.0635;0.00426;
4;2;189;1792;9;;64874960;0.003;-0.962;0.072;3.7;0.2;1.2;-1367.5;243.5;36;-3.1;-0.3;7.6;102015;0;1;1;19;20;25.82;36.8;0.0635;0.00426;
4;2;190;1793;9;;64874960;-0.008;-0.985;0.077;4.1;1.7;0.5;-1366;239;34.5;-3.1;-0.3;7.7;102015;0;1;1;19;20;25.82;36.8;0.0635;0.00426;
4;2;191;1794;9;;64874961;-0.027;-1.02;0.081;4.2;2.8;1;-1367.5;246.5;33;-3.2;-0.3;7.8;102015;0;1;1;19;20;25.82;36.8;0.127;0.001704;
4;2;192;1795;9;;64874961;-0.029;-0.987;0.078;4.4;3.2;1;-1363;242;33;-3.2;-0.2;7.9;102015;0;1;1;19;20;25.82;36.8;0.127;0.001704;
4;2;193;1796;9;;64874962;-0.026;-1.004;0.083;4.2;4.1;1.8;-1367.5;245;24;-3.3;-0.2;8.1;102015;0;1;1;19;20;25.82;36.8;0.127;0.001704;
4;2;194;1797;9;;64874962;-0.047;-0.997;0.08;4.6;5;2.8;-1366;245;36;-3.4;-0.1;8.3;102015;0;1;1;19;20;25.82;36.8;0.127;0.001704;
4;2;195;1798;9;;64874963;-0.064;-0.973;0.08;3.6;5.6;6.5;-1372;240.5;31.5;-3.5;0;8.5;102015;0;1;1;19;20;25.82;36.8;0.127;0.001704;
4;2;196;1799;9;;64874963;-0.079;-0.987;0.079;1.3;5.6;8.8;-1364.5;242;19.5;-3.5;0.2;8.7;102015;0;1;1;19;20;25.82;36.8;0.127;0.001704;
4;2;197;1800;10;;64875255;-0.08;-1.009;0.081;1.1;5.7;8.2;-1364.5;240.5;22.5;-3.6;0.3;8.8;102017;0;1;1;19;20;25.84;36.8;0.0635;0.00426;
4;2;198;1801;10;;64875256;-0.082;-1.016;0.082;2.1;5;1.8;-1367.5;239;21;-3.6;0.5;9.1;102017;0;1;1;19;20;25.84;36.8;0.0635;0.00426;
4;2;199;1802;10;;64875257;-0.067;-1.009;0.083;1.3;3.3;-3.8;-1358.5;242;24;-3.6;0.7;9.2;102017;0;1;1;19;20;25.84;36.8;0.0635;0.00426;
4;2;200;1803;10;;64875257;-0.054;-0.984;0.082;0.9;1.6;-8.9;-1366;240.5;28.5;-3.6;0.7;9.4;102017;0;1;1;19;20;25.84;36.8;0.0635;0.00426;
4;2;201;1804;10;;64875258;-0.037;-0.995;0.085;1;0.8;-10.3;-1369;242;21;-3.7;0.7;9.6;102017;0;1;1;19;20;25.84;36.8;0.0635;0.00426;
4;2;202;1805;10;;64875258;-0.025;-0.983;0.082;1.6;0.6;-9.4;-1373.5;242;25.5;-3.7;0.6;9.7;102018;0;1;1;19;20;25.84;36.8;0.0635;0.00426;
4;2;203;1806;10;;64875259;-0.009;-0.995;0.086;2;0.5;-7.2;-1364.5;248;25.5;-3.7;0.4;9.8;102018;0;1;1;19;20;25.84;36.8;0.0635;0.00426;
4;2;204;1807;10;;64875259;-0.001;-0.999;0.087;3.5;1.1;-5;-1375;246.5;25.5;-3.7;0.3;9.9;102018;0;1;1;19;20;25.84;36.8;0.0635;0.00426;
4;2;205;1808;10;;64875260;0.006;-0.995;0.094;5.5;1.6;-3.4;-1379.5;243.5;24;-3.8;0.2;10;102018;0;1;1;19;20;25.84;36.8;0.0635;0.00426;
4;2;206;1809;10;;64875260;0.013;-1.034;0.102;8;3;-2.2;-1367.5;237.5;24;-3.9;0.1;10.1;102016;0;1;1;19;20;25.84;36.79;0;0.00426;
4;2;207;1810;10;;64875261;0.023;-1.035;0.109;8.2;3.2;-2.1;-1372;240.5;21;-4;0;10.3;102016;0;1;1;19;20;25.84;36.79;0;0.00426;
4;2;208;1811;10;;64875261;0.009;-1.045;0.108;8.5;4.1;-1.8;-1376.5;249.5;16.5;-4.2;0;10.4;102016;0;1;1;19;20;25.84;36.79;0;0.00426;
4;2;209;1812;10;;64875262;-0.002;-1.022;0.108;8.7;4.7;-3.2;-1378;252.5;18;-4.3;0;10.6;102016;0;1;1;19;20;25.84;36.79;0;0.00426;
4;2;210;1813;10;;64875262;-0.003;-1.024;0.109;7.9;4.7;-4.7;-1370.5;242;15;-4.5;-0.1;10.7;102016;0;1;1;19;20;25.84;36.79;0;0.00426;
4;2;211;1814;10;;64875263;0;-1.073;0.11;7;4.8;-5.2;-1373.5;242;16.5;-4.6;-0.1;10.9;102016;0;1;1;19;20;25.84;36.79;0;0.00426;
4;2;212;1815;11;;64875555;0;-1.08;0.104;5.9;4.9;-5.1;-1369;242;10.5;-4.7;-0.2;11.1;102017;0;1;1;19;20;25.84;36.79;0;0.002556;
4;2;213;1816;11;;64875555;-0.005;-1.057;0.098;3.9;5.1;-4.5;-1382.5;242;10.5;-4.8;-0.3;11.3;102017;0;1;1;19;20;25.84;36.79;0;0.002556;
4;2;214;1817;11;;64875556;-0.02;-0.978;0.086;2.9;4.2;-5.6;-1376.5;254;12;-4.9;-0.4;11.4;102017;0;1;1;19;20;25.84;36.79;0;0.002556;
4;2;215;1818;11;;64875557;-0.012;-0.937;0.078;1.8;2.3;-7.3;-1378;248;10.5;-4.9;-0.5;11.5;102017;0;1;1;19;20;25.84;36.79;0;0.002556;
4;2;216;1819;11;;64875558;-0.023;-0.931;0.07;0.4;-0.6;-8.8;-1376.5;254;15;-4.9;-0.6;11.6;102017;0;1;1;19;20;25.84;36.79;0;0.002556;
4;2;217;1820;11;;64875558;-0.033;-0.916;0.058;-2.3;-4;-5.9;-1376.5;251;7.5;-4.9;-0.6;11.7;102019;0;1;1;19;20;25.82;36.79;0;0;
4;2;218;1821;11;;64875559;-0.025;-0.954;0.054;-3.2;-6.4;-1;-1390;254;7.5;-4.8;-0.8;11.7;102019;0;1;1;19;20;25.82;36.79;0;0;
4;2;219;1822;11;;64875559;-0.021;-1.046;0.055;-0.8;-7.6;3.4;-1381;254;22.5;-4.8;-0.8;11.6;102019;0;1;1;19;20;25.82;36.79;0;0;
4;2;220;1823;11;;64875560;-0.02;-1.05;0.055;5.4;-8.7;3.1;-1382.5;251;15;-4.8;-0.8;11.6;102019;0;1;1;19;20;25.82;36.79;0;0;
4;2;221;1824;11;;64875560;-0.023;-1.064;0.057;2.7;-10.6;2.3;-1381;254;15;-4.7;-0.8;11.4;102017;0;1;1;19;20;25.82;36.79;0.127;0.005112;
4;2;222;1825;11;;64875561;-0.03;-1.052;0.052;-0.4;-12.4;0.4;-1385.5;254;10.5;-4.7;-0.8;11.3;102017;0;1;1;19;20;25.82;36.79;0.127;0.005112;
4;2;223;1826;11;;64875561;-0.039;-1.045;0.055;-1;-14.1;0.5;-1379.5;254;13.5;-4.7;-0.7;11.1;102017;0;1;1;19;20;25.82;36.79;0.127;0.005112;
4;2;224;1827;11;;64875562;-0.026;-1.028;0.051;-2.3;-16.1;0.6;-1382.5;252.5;15;-4.6;-0.7;10.9;102017;0;1;1;19;20;25.82;36.79;0.127;0.005112;
4;2;225;1828;11;;64875562;-0.019;-1.014;0.048;-3.5;-17.9;-1.1;-1378;254;27;-4.5;-0.8;10.6;102017;0;1;1;19;20;25.82;36.79;0.127;0.005112;
4;2;226;1829;11;;64875563;-0.012;-0.981;0.04;-4.2;-19.2;-3.5;-1372;255.5;33;-4.4;-0.8;10.3;102017;0;1;1;19;20;25.82;36.79;0.127;0.005112;
4;2;227;1830;12;;64875855;0.007;-1.013;0.044;-3.3;-19.5;-4.1;-1381;254;30;-4.3;-0.8;10;102019;0;1;1;19;20;25.82;36.77;0.127;0.000852;
4;2;228;1831;12;;64875856;0.018;-1.003;0.042;-0.8;-19;-3.9;-1381;254;39;-4.1;-0.9;9.6;102019;0;1;1;19;20;25.82;36.77;0.127;0.000852;
4;2;229;1832;12;;64875856;0.044;-0.957;0.043;2.2;-18.3;-3.1;-1382.5;260;37.5;-4.1;-1;9.3;102019;0;1;1;19;20;25.82;36.77;0.127;0.000852;
4;2;230;1833;12;;64875857;0.045;-0.965;0.055;4.8;-15.8;-3;-1375;258.5;30;-4;-1.1;9;102019;0;1;1;19;20;25.82;36.77;0.127;0.000852;
4;2;231;1834;12;;64875857;0.042;-0.953;0.059;5;-14.1;-3.1;-1370.5;252.5;42;-4;-1.2;8.7;102019;0;1;1;19;20;25.82;36.77;0.127;0.000852;
4;2;232;1835;12;;64875858;0.037;-0.941;0.07;4.4;-12.5;-2.7;-1372;255.5;36;-4.1;-1.2;8.5;102021;0;1;1;19;20;25.82;36.77;0.127;0.000852;
4;2;233;1836;12;;64875859;0.027;-0.919;0.079;3;-11.8;-1.5;-1375;255.5;28.5;-4.1;-1.3;8.3;102021;0;1;1;19;20;25.82;36.77;0.127;0.000852;
4;2;234;1837;12;;64875859;0.017;-0.936;0.088;1.9;-12.1;0.6;-1367.5;248;33;-4.1;-1.3;8.1;102021;0;1;1;19;20;25.82;36.77;0.127;0.000852;
4;2;235;1838;12;;64875860;0.015;-0.928;0.088;-0.2;-13.8;1.3;-1376.5;258.5;37.5;-4.1;-1.4;7.9;102021;0;1;1;19;20;25.82;36.77;0.127;0.000852;
4;2;236;1839;12;;64875860;0.009;-0.902;0.077;-5;-16.5;0.9;-1369;255.5;42;-4;-1.4;7.6;102023;0;1;1;19;21;25.86;36.77;0.1905;0.002556;
4;2;237;1840;12;;64875861;0.014;-0.912;0.053;-12.3;-19.5;2.3;-1376.5;255.5;37.5;-3.9;-1.3;7.4;102023;0;1;1;19;21;25.86;36.77;0.1905;0.002556;
4;2;238;1841;12;;64875861;0.031;-0.989;0.026;-15.6;-19.8;4.4;-1372;255.5;40.5;-3.6;-1.3;7.1;102023;0;1;1;19;21;25.86;36.77;0.1905;0.002556;
4;2;239;1842;12;;64875862;0.05;-1.031;0;-10.2;-16.2;4.6;-1369;251;42;-3.5;-1.3;6.8;102023;0;1;1;19;21;25.86;36.77;0.1905;0.002556;
4;2;240;1843;12;;64875863;0.058;-1.059;-0.006;-3.5;-10.8;2.3;-1366;252.5;49.5;-3.2;-1.2;6.6;102023;0;1;1;19;21;25.86;36.77;0.1905;0.002556;
4;2;241;1844;12;;64875863;0.047;-1.058;0;4.3;-4.6;-2.9;-1370.5;255.5;45;-3.1;-1.3;6.4;102023;0;1;1;19;21;25.86;36.77;0.1905;0.002556;
4;2;242;1845;13;;64876155;0.039;-1.04;0.004;7;-3;-6.3;-1375;258.5;45;-3;-1.3;6.3;102017;0;1;1;19;21;25.86;36.77;0;0.000852;
4;2;243;1846;13;;64876156;0.033;-1.032;0.012;8.2;-3;-8.1;-1367.5;263;52.5;-3.1;-1.4;6.2;102017;0;1;1;19;21;25.86;36.77;0;0.000852;
4;2;244;1847;13;;64876157;0.029;-1.069;0.021;6.7;-4.4;-8.1;-1366;260;42;-3.2;-1.5;6.2;102017;0;1;1;19;21;25.86;36.77;0;0.000852;
4;2;245;1848;13;;64876157;0.024;-1.053;0.02;5.3;-5.4;-6.2;-1372;264.5;46.5;-3.3;-1.6;6.1;102017;0;1;1;19;21;25.86;36.77;0;0.000852;
4;2;246;1849;13;;64876158;0.034;-1.042;0.024;5;-5.4;-4.3;-1366;264.5;34.5;-3.4;-1.8;6.1;102017;0;1;1;19;21;25.86;36.77;0;0.000852;
4;2;247;1850;13;;64876158;0.028;-1.076;0.03;4.5;-4.9;-5.1;-1373.5;263;40.5;-3.4;-1.9;6.1;102019;0;1;1;19;21;25.82;36.77;0.1905;0.003408;
4;2;248;1851;13;;64876159;0.011;-1.056;0.034;4.6;-4.5;-7.4;-1364.5;263;40.5;-3.5;-2;6;102019;0;1;1;19;21;25.82;36.77;0.1905;0.003408;
4;2;249;1852;13;;64876159;-0.009;-1.037;0.036;4.6;-4.6;-8.3;-1372;269;42;-3.6;-2.1;5.9;102019;0;1;1;19;21;25.82;36.77;0.1905;0.003408;
4;2;250;1853;13;;64876160;-0.014;-1.093;0.047;4;-6.1;-9.1;-1375;267.5;46.5;-3.6;-2.3;5.9;102019;0;1;1;19;21;25.82;36.77;0.1905;0.003408;
4;2;251;1854;13;;64876160;-0.014;-1.188;0.058;3.2;-10;-10.7;-1375;267.5;46.5;-3.6;-2.5;5.7;102017;0;1;1;19;21;25.82;36.77;0.254;0.003408;
4;2;252;1855;13;;64876161;-0.039;-1.045;0.05;2.2;-13.2;-11.8;-1379.5;266;45;-3.6;-2.6;5.6;102017;0;1;1;19;21;25.82;36.77;0.254;0.003408;
4;2;253;1856;13;;64876161;-0.021;-0.944;0.055;2.4;-15.3;-10.4;-1375;272;48;-3.7;-2.9;5.4;102017;0;1;1;19;21;25.82;36.77;0.254;0.003408;
4;2;254;1857;13;;64876162;0.019;-1;0.065;6.5;-13.9;-8;-1379.5;270.5;46.5;-3.7;-3;5.2;102017;0;1;1;19;21;25.82;36.77;0.254;0.003408;
4;2;255;1858;13;;64876162;0.022;-1.027;0.076;11.2;-10;-7.6;-1376.5;272;48;-3.8;-3.2;5;102017;0;1;1;19;21;25.82;36.77;0.254;0.003408;
4;2;256;1859;13;;64876163;0.025;-0.973;0.084;11.4;-6.4;-6.8;-1376.5;273.5;45;-4;-3.4;4.9;102017;0;1;1;19;21;25.82;36.77;0.254;0.003408;
4;2;257;1860;14;;64876455;0.01;-0.976;0.09;9.2;-4;-6.1;-1378;272;48;-4.1;-3.5;4.8;102015;0;1;1;19;21;25.84;36.76;0;0.000852;
4;2;258;1861;14;;64876455;0.012;-1.01;0.1;6.7;-2.8;-4.4;-1382.5;272;45;-4.2;-3.6;4.7;102015;0;1;1;19;21;25.84;36.76;0;0.000852;
4;2;259;1862;14;;64876456;0.006;-1.003;0.1;4.2;-2.3;-3;-1373.5;275;42;-4.3;-3.7;4.7;102015;0;1;1;19;21;25.84;36.76;0;0.000852;
4;2;260;1863;14;;64876456;0.008;-1.015;0.101;1.1;-3;-1.4;-1373.5;278;46.5;-4.4;-3.6;4.8;102015;0;1;1;19;21;25.84;36.76;0;0.000852;
4;2;261;1864;14;;64876457;0.017;-1.046;0.099;-0.3;-3.9;1;-1373.5;272;43.5;-4.5;-3.4;5;102015;0;1;1;19;21;25.84;36.76;0;0.000852;
4;2;262;1865;14;;64876458;0.009;-1.02;0.095;-0.3;-3.8;2.3;-1375;278;49.5;-4.5;-3.4;5.1;102019;0;1;1;20;22;25.84;36.76;0.0635;0.003408;
4;2;263;1866;14;;64876458;-0.004;-0.946;0.089;-0.6;-4.5;5.1;-1376.5;275;43.5;-4.5;-3.3;5.1;102019;0;1;1;20;22;25.84;36.76;0.0635;0.003408;
4;2;264;1867;14;;64876459;0.001;-0.926;0.088;-1;-5.1;5.2;-1378;281;46.5;-4.5;-3.2;5.1;102019;0;1;1;20;22;25.84;36.76;0.0635;0.003408;
4;2;265;1868;14;;64876459;0.011;-0.955;0.088;-2.2;-5.6;3.4;-1370.5;275;40.5;-4.4;-3.1;5.1;102019;0;1;1;20;22;25.84;36.76;0.0635;0.003408;
4;2;266;1869;14;;64876459;0.015;-0.938;0.085;-2.4;-5.4;0.9;-1367.5;276.5;43.5;-4.3;-3;5;102015;0;1;1;20;22;25.81;36.73;0;0.003408;
4;2;267;1870;14;;64876460;0.023;-0.956;0.083;-3;-5.1;-0.3;-1375;267.5;54;-4.2;-3;5;102015;0;1;1;20;22;25.81;36.73;0;0.003408;
4;2;268;1871;14;;64876460;0.03;-0.952;0.082;-3.1;-5;-1.6;-1370.5;281;43.5;-4.1;-3;5;102015;0;1;1;20;22;25.81;36.73;0;0.003408;
4;2;269;1872;14;;64876460;0.035;-0.96;0.087;-2.2;-4.9;-2.6;-1372;278;52.5;-4;-3;4.9;102015;0;1;1;20;22;25.81;36.73;0;0.003408;
4;2;270;1873;14;;64876461;0.034;-0.955;0.089;-0.2;-4.5;-3.6;-1370.5;278;55.5;-4;-3;4.9;102015;0;1;1;20;22;25.81;36.73;0;0.003408;
4;2;271;1874;14;;64876461;0.029;-0.972;0.096;1.1;-4.1;-3;-1375;273.5;55.5;-3.9;-3.1;4.9;102015;0;1;1;20;22;25.81;36.73;0;0.003408;
4;2;272;1875;15;;64876755;0.022;-0.956;0.095;1.7;-3.6;-1.5;-1370.5;281;52.5;-3.9;-3.1;4.9;102014;0;1;1;20;22;25.81;36.73;0.127;0.003408;
4;2;273;1876;15;;64876756;0.024;-0.95;0.096;1.2;-3.5;-0.5;-1376.5;281;52.5;-3.9;-3.1;4.9;102014;0;1;1;20;22;25.81;36.73;0.127;0.003408;
4;2;274;1877;15;;64876757;0.031;-0.969;0.097;0.5;-3.7;-1.7;-1378;279.5;54;-3.9;-3.2;4.9;102014;0;1;1;20;22;25.81;36.73;0.127;0.003408;
4;2;275;1878;15;;64876757;0.037;-0.959;0.092;0.9;-3.3;-2.3;-1376.5;287;54;-3.9;-3.2;4.9;102014;0;1;1;20;22;25.81;36.73;0.127;0.003408;
4;2;276;1879;15;;64876758;0.04;-0.965;0.094;1.2;-2.3;-2.2;-1375;278;54;-3.9;-3.2;4.9;102014;0;1;1;20;22;25.81;36.73;0.127;0.003408;
4;2;277;1880;15;;64876758;0.043;-0.976;0.092;1.1;-1.3;-1.1;-1373.5;281;49.5;-3.9;-3.2;4.9;102016;0;1;1;20;22;25.84;36.74;0.254;0.002556;
4;2;278;1881;15;;64876759;0.048;-0.999;0.091;0.9;-0.1;0;-1376.5;288.5;48;-3.9;-3.2;5;102016;0;1;1;20;22;25.84;36.74;0.254;0.002556;
4;2;279;1882;15;;64876760;0.047;-0.995;0.09;0.7;1.1;-0.4;-1369;284;48;-3.9;-3.2;5.1;102016;0;1;1;20;22;25.84;36.74;0.254;0.002556;
4;2;280;1883;15;;64876760;0.044;-1.032;0.097;1.3;2.2;-2;-1370.5;285.5;51;-4;-3.2;5.3;102016;0;1;1;20;22;25.84;36.74;0.254;0.002556;
4;2;281;1884;15;;64876761;0.04;-1.042;0.103;3.2;3.5;-4.5;-1364.5;284;61.5;-4.1;-3.2;5.5;102018;0;1;1;20;22;25.84;36.74;0.0635;0.001704;
4;2;282;1885;15;;64876761;0.028;-1.03;0.106;4.3;4.2;-6.2;-1373.5;287;48;-4.1;-3.2;5.6;102018;0;1;1;20;22;25.84;36.74;0.0635;0.001704;
4;2;283;1886;15;;64876762;0.037;-1.057;0.111;5.1;4.5;-6.9;-1372;293;52.5;-4.2;-3.3;5.7;102018;0;1;1;20;22;25.84;36.74;0.0635;0.001704;
